duration,month,hour,day_of_week,user_type
25.83333333,10,14,Sunday,Subscriber
28.81666667,10,14,Sunday,Customer
3.566666667,10,14,Sunday,Subscriber
10.51666667,10,14,Sunday,Subscriber
30.98333333,10,13,Sunday,Subscriber
7.7,10,13,Sunday,Subscriber
46.33333333,10,13,Sunday,Subscriber
6.816666667,10,13,Sunday,Customer
5.483333333,10,13,Sunday,Subscriber
29.68333333,10,13,Sunday,Customer
9.583333333,10,13,Sunday,Customer
14.23333333,10,13,Sunday,Subscriber
12.48333333,10,13,Sunday,Customer
16.88333333,10,13,Sunday,Customer
18.98333333,10,13,Sunday,Subscriber
3.883333333,10,13,Sunday,Subscriber
6.15,10,13,Sunday,Subscriber
13.96666667,10,13,Sunday,Subscriber
28.6,10,13,Sunday,Subscriber
18,10,13,Sunday,Subscriber
25.36666667,10,13,Sunday,Customer
9.3,10,13,Sunday,Customer
13.7,10,13,Sunday,Subscriber
7.616666667,10,12,Sunday,Subscriber
5.666666667,10,12,Sunday,Subscriber
76.3,10,12,Sunday,Customer
15.41666667,10,12,Sunday,Subscriber
7.616666667,10,12,Sunday,Subscriber
39.68333333,10,12,Sunday,Customer
4.083333333,10,12,Sunday,Subscriber
8.466666667,10,12,Sunday,Subscriber
51.7,10,12,Sunday,Customer
8.4,10,12,Sunday,Customer
4.65,10,12,Sunday,Subscriber
12.23333333,10,12,Sunday,Subscriber
15.96666667,10,12,Sunday,Subscriber
8.433333333,10,12,Sunday,Subscriber
20.31666667,10,12,Sunday,Subscriber
10.43333333,10,11,Sunday,Subscriber
12.41666667,10,11,Sunday,Customer
11.55,10,11,Sunday,Customer
4.916666667,10,11,Sunday,Subscriber
32.25,10,11,Sunday,Customer
8.55,10,11,Sunday,Subscriber
14.45,10,11,Sunday,Subscriber
51.73333333,10,11,Sunday,Customer
21.56666667,10,11,Sunday,Customer
24.06666667,10,11,Sunday,Subscriber
26.36666667,10,11,Sunday,Subscriber
2.95,10,11,Sunday,Subscriber
6.783333333,10,11,Sunday,Subscriber
13.75,10,11,Sunday,Subscriber
11.11666667,10,11,Sunday,Customer
11.7,10,10,Sunday,Subscriber
17.4,10,10,Sunday,Subscriber
16.91666667,10,10,Sunday,Subscriber
4.7,10,10,Sunday,Subscriber
12.78333333,10,10,Sunday,Subscriber
8.8,10,10,Sunday,Subscriber
14.55,10,10,Sunday,Customer
21.2,10,10,Sunday,Subscriber
3.45,10,10,Sunday,Subscriber
10.86666667,10,10,Sunday,Customer
8.283333333,10,9,Sunday,Subscriber
9.483333333,10,9,Sunday,Subscriber
11.68333333,10,9,Sunday,Subscriber
4.683333333,10,9,Sunday,Subscriber
15.25,10,9,Sunday,Subscriber
7.383333333,10,9,Sunday,Subscriber
8.483333333,10,8,Sunday,Subscriber
30.36666667,10,8,Sunday,Subscriber
9.933333333,10,8,Sunday,Customer
10.91666667,10,8,Sunday,Subscriber
7.066666667,10,8,Sunday,Subscriber
6.316666667,10,7,Sunday,Subscriber
3,10,5,Sunday,Subscriber
15.1,10,4,Sunday,Customer
16.6,10,2,Sunday,Customer
12.86666667,10,1,Sunday,Subscriber
7.733333333,10,1,Sunday,Subscriber
8.566666667,10,0,Sunday,Subscriber
4.6,10,0,Sunday,Subscriber
8.25,10,0,Sunday,Subscriber
18.93333333,10,23,Saturday,Customer
11.25,10,23,Saturday,Customer
13.65,10,23,Saturday,Subscriber
12.88333333,10,23,Saturday,Customer
5.333333333,10,23,Saturday,Customer
9.433333333,10,22,Saturday,Subscriber
7.416666667,10,22,Saturday,Subscriber
13.2,10,21,Saturday,Subscriber
10.28333333,10,21,Saturday,Subscriber
20.35,10,21,Saturday,Subscriber
8.05,10,21,Saturday,Subscriber
7.6,10,21,Saturday,Subscriber
2.6,10,20,Saturday,Subscriber
8.766666667,10,20,Saturday,Subscriber
1.2,10,20,Saturday,Customer
14.65,10,20,Saturday,Customer
2.683333333,10,20,Saturday,Subscriber
11.08333333,10,20,Saturday,Subscriber
17.41666667,10,20,Saturday,Customer
11.55,10,19,Saturday,Subscriber
4.95,10,19,Saturday,Subscriber
5.116666667,10,19,Saturday,Subscriber
6.333333333,10,19,Saturday,Subscriber
15.23333333,10,19,Saturday,Subscriber
3.466666667,10,19,Saturday,Subscriber
15.35,10,19,Saturday,Customer
10.85,10,19,Saturday,Customer
23.88333333,10,19,Saturday,Subscriber
23.66666667,10,19,Saturday,Customer
7.983333333,10,19,Saturday,Subscriber
2.85,10,18,Saturday,Subscriber
1.383333333,10,18,Saturday,Customer
5.316666667,10,18,Saturday,Subscriber
59,10,18,Saturday,Customer
15.98333333,10,18,Saturday,Subscriber
22.86666667,10,18,Saturday,Customer
9.95,10,18,Saturday,Subscriber
18.98333333,10,18,Saturday,Subscriber
22.03333333,10,18,Saturday,Subscriber
10.66666667,10,18,Saturday,Customer
13.5,10,18,Saturday,Subscriber
1.8,10,18,Saturday,Subscriber
27.4,10,18,Saturday,Customer
27.6,10,18,Saturday,Customer
91.46666667,10,18,Saturday,Customer
4.183333333,10,18,Saturday,Subscriber
9,10,18,Saturday,Subscriber
15.76666667,10,18,Saturday,Subscriber
25.61666667,10,18,Saturday,Subscriber
27.9,10,18,Saturday,Subscriber
15.13333333,10,17,Saturday,Subscriber
16.43333333,10,17,Saturday,Subscriber
41.03333333,10,17,Saturday,Customer
29.4,10,17,Saturday,Customer
5.583333333,10,17,Saturday,Subscriber
46.78333333,10,17,Saturday,Customer
17.56666667,10,17,Saturday,Customer
20.68333333,10,17,Saturday,Subscriber
22.51666667,10,17,Saturday,Subscriber
28.76666667,10,17,Saturday,Customer
5.166666667,10,17,Saturday,Subscriber
20.45,10,17,Saturday,Customer
18.75,10,17,Saturday,Subscriber
15.38333333,10,17,Saturday,Subscriber
12.26666667,10,17,Saturday,Subscriber
19.25,10,17,Saturday,Customer
29.18333333,10,17,Saturday,Customer
24.73333333,10,17,Saturday,Subscriber
20.93333333,10,16,Saturday,Subscriber
36.76666667,10,16,Saturday,Customer
52.16666667,10,16,Saturday,Customer
24.5,10,16,Saturday,Customer
5.716666667,10,16,Saturday,Subscriber
5.666666667,10,16,Saturday,Subscriber
10.65,10,16,Saturday,Subscriber
7.716666667,10,16,Saturday,Customer
8.233333333,10,16,Saturday,Subscriber
20.01666667,10,16,Saturday,Subscriber
16.21666667,10,16,Saturday,Subscriber
6.666666667,10,16,Saturday,Subscriber
19.03333333,10,16,Saturday,Customer
4.85,10,16,Saturday,Subscriber
25.5,10,16,Saturday,Subscriber
47.43333333,10,16,Saturday,Customer
5.533333333,10,16,Saturday,Customer
13.83333333,10,16,Saturday,Customer
9.65,10,16,Saturday,Subscriber
31.15,10,16,Saturday,Customer
26.95,10,15,Saturday,Customer
27.71666667,10,15,Saturday,Customer
9.366666667,10,15,Saturday,Customer
29.65,10,15,Saturday,Customer
6.883333333,10,15,Saturday,Subscriber
92.61666667,10,15,Saturday,Customer
21.18333333,10,15,Saturday,Customer
74.55,10,15,Saturday,Customer
5.75,10,15,Saturday,Subscriber
2.566666667,10,15,Saturday,Subscriber
50.4,10,15,Saturday,Customer
10.9,10,15,Saturday,Customer
19.51666667,10,15,Saturday,Subscriber
22.86666667,10,14,Saturday,Customer
11.48333333,10,14,Saturday,Subscriber
29.05,10,14,Saturday,Customer
82.33333333,10,14,Saturday,Customer
2.133333333,10,14,Saturday,Subscriber
9.833333333,10,14,Saturday,Subscriber
6.366666667,10,14,Saturday,Subscriber
70.65,10,14,Saturday,Customer
13,10,14,Saturday,Customer
11.71666667,10,14,Saturday,Subscriber
13.95,10,14,Saturday,Customer
43.7,10,14,Saturday,Customer
15.88333333,10,14,Saturday,Customer
22.03333333,10,14,Saturday,Subscriber
5.983333333,10,14,Saturday,Subscriber
20.13333333,10,14,Saturday,Subscriber
31.3,10,14,Saturday,Subscriber
20.36666667,10,14,Saturday,Subscriber
100.6,10,14,Saturday,Customer
6.633333333,10,14,Saturday,Subscriber
4.266666667,10,14,Saturday,Subscriber
6.1,10,14,Saturday,Customer
28.25,10,14,Saturday,Customer
20.63333333,10,14,Saturday,Customer
4.433333333,10,13,Saturday,Subscriber
8.983333333,10,13,Saturday,Subscriber
12.66666667,10,13,Saturday,Customer
23.33333333,10,13,Saturday,Customer
17.25,10,13,Saturday,Subscriber
3.3,10,13,Saturday,Subscriber
7.733333333,10,13,Saturday,Subscriber
30.9,10,13,Saturday,Subscriber
107.4833333,10,13,Saturday,Customer
3.366666667,10,13,Saturday,Subscriber
13.23333333,10,13,Saturday,Subscriber
22.06666667,10,13,Saturday,Customer
8.183333333,10,13,Saturday,Subscriber
10.3,10,13,Saturday,Subscriber
24.66666667,10,13,Saturday,Subscriber
32,10,13,Saturday,Customer
10.88333333,10,13,Saturday,Subscriber
30.3,10,13,Saturday,Subscriber
17.63333333,10,13,Saturday,Subscriber
15.76666667,10,13,Saturday,Customer
9.083333333,10,13,Saturday,Subscriber
13.2,10,13,Saturday,Subscriber
4.316666667,10,13,Saturday,Subscriber
8.9,10,13,Saturday,Subscriber
24.4,10,13,Saturday,Customer
17.25,10,13,Saturday,Subscriber
17.15,10,12,Saturday,Subscriber
22.03333333,10,12,Saturday,Subscriber
12.41666667,10,12,Saturday,Subscriber
32.33333333,10,12,Saturday,Customer
31.18333333,10,12,Saturday,Customer
14.63333333,10,12,Saturday,Customer
14.83333333,10,12,Saturday,Customer
16.63333333,10,12,Saturday,Customer
72.83333333,10,12,Saturday,Customer
31.63333333,10,12,Saturday,Customer
52.03333333,10,12,Saturday,Customer
20.58333333,10,12,Saturday,Subscriber
8.166666667,10,12,Saturday,Subscriber
7.183333333,10,12,Saturday,Subscriber
47.58333333,10,12,Saturday,Customer
5.216666667,10,12,Saturday,Subscriber
24.7,10,12,Saturday,Customer
13.25,10,12,Saturday,Subscriber
10.18333333,10,12,Saturday,Customer
11.06666667,10,12,Saturday,Customer
44.38333333,10,12,Saturday,Customer
8.85,10,11,Saturday,Customer
11.1,10,11,Saturday,Subscriber
7.016666667,10,11,Saturday,Subscriber
12.36666667,10,11,Saturday,Subscriber
9.55,10,11,Saturday,Subscriber
15.41666667,10,11,Saturday,Subscriber
4.3,10,11,Saturday,Subscriber
8.8,10,11,Saturday,Subscriber
18.95,10,11,Saturday,Customer
15.13333333,10,11,Saturday,Customer
9.516666667,10,11,Saturday,Customer
17.61666667,10,11,Saturday,Subscriber
18.81666667,10,11,Saturday,Customer
3.5,10,11,Saturday,Subscriber
52.58333333,10,11,Saturday,Customer
6.95,10,11,Saturday,Subscriber
19.88333333,10,11,Saturday,Subscriber
21.88333333,10,10,Saturday,Customer
8.616666667,10,10,Saturday,Subscriber
5.266666667,10,10,Saturday,Subscriber
7.45,10,10,Saturday,Subscriber
10.7,10,10,Saturday,Subscriber
10.33333333,10,10,Saturday,Subscriber
20.7,10,10,Saturday,Subscriber
4.416666667,10,10,Saturday,Subscriber
4.083333333,10,10,Saturday,Subscriber
25.25,10,10,Saturday,Customer
6.4,10,10,Saturday,Subscriber
4.7,10,10,Saturday,Subscriber
4.6,10,10,Saturday,Subscriber
18.03333333,10,10,Saturday,Subscriber
12.28333333,10,10,Saturday,Subscriber
21.1,10,10,Saturday,Customer
127.5166667,10,9,Saturday,Customer
10.91666667,10,9,Saturday,Subscriber
11.85,10,9,Saturday,Subscriber
7.616666667,10,9,Saturday,Customer
2.316666667,10,9,Saturday,Subscriber
29.73333333,10,8,Saturday,Subscriber
13.63333333,10,8,Saturday,Subscriber
21.7,10,8,Saturday,Customer
6.933333333,10,8,Saturday,Subscriber
3.266666667,10,8,Saturday,Subscriber
20.08333333,10,8,Saturday,Customer
22.6,10,8,Saturday,Subscriber
2.8,10,8,Saturday,Subscriber
8.266666667,10,8,Saturday,Subscriber
12.25,10,8,Saturday,Subscriber
8.283333333,10,8,Saturday,Subscriber
4.866666667,10,8,Saturday,Subscriber
12.26666667,10,8,Saturday,Customer
6.666666667,10,7,Saturday,Subscriber
2.4,10,7,Saturday,Subscriber
9.1,10,7,Saturday,Subscriber
6.733333333,10,7,Saturday,Subscriber
5.483333333,10,7,Saturday,Subscriber
14.7,10,6,Saturday,Subscriber
5.85,10,6,Saturday,Subscriber
2.8,10,1,Saturday,Subscriber
6.216666667,10,1,Saturday,Subscriber
6.066666667,10,0,Saturday,Subscriber
37.05,10,0,Saturday,Subscriber
5.733333333,10,23,Friday,Subscriber
12.83333333,10,22,Friday,Subscriber
3.25,10,22,Friday,Subscriber
19.66666667,10,22,Friday,Subscriber
8.45,10,22,Friday,Subscriber
10.55,10,22,Friday,Subscriber
15.75,10,22,Friday,Subscriber
16.05,10,21,Friday,Subscriber
6.566666667,10,21,Friday,Subscriber
4.933333333,10,20,Friday,Subscriber
7.7,10,20,Friday,Subscriber
9.45,10,20,Friday,Subscriber
12.21666667,10,20,Friday,Subscriber
4.816666667,10,20,Friday,Subscriber
6.066666667,10,19,Friday,Customer
17.56666667,10,19,Friday,Subscriber
29.66666667,10,19,Friday,Subscriber
4.466666667,10,19,Friday,Subscriber
7.466666667,10,19,Friday,Subscriber
5.566666667,10,19,Friday,Subscriber
19.6,10,19,Friday,Subscriber
5.633333333,10,19,Friday,Subscriber
14.35,10,18,Friday,Customer
4.933333333,10,18,Friday,Subscriber
16.18333333,10,18,Friday,Subscriber
10.15,10,18,Friday,Subscriber
11.75,10,18,Friday,Subscriber
7.966666667,10,18,Friday,Customer
8.883333333,10,18,Friday,Subscriber
2.383333333,10,18,Friday,Subscriber
10.76666667,10,18,Friday,Subscriber
4.716666667,10,18,Friday,Subscriber
3.85,10,18,Friday,Subscriber
22.23333333,10,18,Friday,Subscriber
8.933333333,10,18,Friday,Subscriber
9.6,10,18,Friday,Subscriber
14.46666667,10,18,Friday,Subscriber
4.25,10,18,Friday,Subscriber
23.4,10,18,Friday,Subscriber
7.516666667,10,18,Friday,Subscriber
28.3,10,18,Friday,Subscriber
4.316666667,10,17,Friday,Subscriber
18.46666667,10,17,Friday,Subscriber
7.333333333,10,17,Friday,Subscriber
43.63333333,10,17,Friday,Subscriber
4.183333333,10,17,Friday,Subscriber
23.81666667,10,17,Friday,Subscriber
18.46666667,10,17,Friday,Subscriber
31.93333333,10,17,Friday,Customer
19.95,10,17,Friday,Subscriber
12.21666667,10,17,Friday,Subscriber
15.55,10,17,Friday,Subscriber
3.466666667,10,17,Friday,Subscriber
10.38333333,10,17,Friday,Subscriber
8.866666667,10,17,Friday,Subscriber
9.016666667,10,17,Friday,Subscriber
15.15,10,17,Friday,Subscriber
10.68333333,10,17,Friday,Subscriber
12.26666667,10,17,Friday,Subscriber
6.1,10,17,Friday,Subscriber
4.05,10,17,Friday,Subscriber
4.55,10,17,Friday,Subscriber
9.7,10,17,Friday,Subscriber
5.383333333,10,17,Friday,Subscriber
12.3,10,17,Friday,Subscriber
4.45,10,17,Friday,Subscriber
13.48333333,10,17,Friday,Customer
38.6,10,17,Friday,Customer
7.716666667,10,17,Friday,Subscriber
20.4,10,17,Friday,Subscriber
12.16666667,10,17,Friday,Subscriber
10.28333333,10,17,Friday,Customer
12.93333333,10,17,Friday,Subscriber
31.65,10,17,Friday,Customer
7.983333333,10,17,Friday,Subscriber
14.25,10,17,Friday,Subscriber
9.05,10,17,Friday,Subscriber
4.483333333,10,17,Friday,Subscriber
16.4,10,17,Friday,Subscriber
7.083333333,10,16,Friday,Subscriber
16.4,10,16,Friday,Subscriber
12.76666667,10,16,Friday,Subscriber
10.95,10,16,Friday,Subscriber
14.8,10,16,Friday,Subscriber
7.1,10,16,Friday,Subscriber
16.61666667,10,16,Friday,Subscriber
11.21666667,10,16,Friday,Subscriber
6.783333333,10,16,Friday,Subscriber
19.4,10,16,Friday,Subscriber
5.366666667,10,16,Friday,Subscriber
47.95,10,16,Friday,Customer
17.78333333,10,16,Friday,Customer
13.68333333,10,16,Friday,Subscriber
9.166666667,10,16,Friday,Subscriber
6.233333333,10,16,Friday,Subscriber
120.4666667,10,16,Friday,Customer
28.28333333,10,16,Friday,Customer
23.75,10,16,Friday,Customer
12.9,10,16,Friday,Subscriber
7.3,10,16,Friday,Subscriber
17.48333333,10,16,Friday,Customer
9.733333333,10,16,Friday,Subscriber
10.73333333,10,15,Friday,Subscriber
25.1,10,15,Friday,Customer
5.766666667,10,15,Friday,Customer
10.58333333,10,15,Friday,Subscriber
42.88333333,10,15,Friday,Customer
4.233333333,10,15,Friday,Subscriber
3.983333333,10,15,Friday,Subscriber
7.95,10,15,Friday,Subscriber
118.2333333,10,15,Friday,Customer
4.85,10,15,Friday,Subscriber
15.2,10,15,Friday,Subscriber
89.06666667,10,15,Friday,Customer
8.8,10,15,Friday,Customer
3.233333333,10,15,Friday,Subscriber
10.46666667,10,15,Friday,Customer
18.81666667,10,15,Friday,Subscriber
5.083333333,10,14,Friday,Subscriber
31.65,10,14,Friday,Customer
7.983333333,10,14,Friday,Subscriber
28.2,10,14,Friday,Customer
10.63333333,10,14,Friday,Subscriber
9.666666667,10,14,Friday,Subscriber
3.816666667,10,14,Friday,Subscriber
8,10,14,Friday,Subscriber
20.03333333,10,14,Friday,Subscriber
19.43333333,10,14,Friday,Subscriber
9.983333333,10,14,Friday,Subscriber
4.2,10,14,Friday,Subscriber
27.96666667,10,14,Friday,Customer
4.133333333,10,14,Friday,Subscriber
112.2333333,10,14,Friday,Customer
11.18333333,10,14,Friday,Customer
11.13333333,10,14,Friday,Subscriber
9,10,14,Friday,Subscriber
10.63333333,10,14,Friday,Subscriber
12.26666667,10,13,Friday,Subscriber
9.2,10,13,Friday,Subscriber
25.6,10,13,Friday,Customer
25.01666667,10,13,Friday,Customer
27.23333333,10,13,Friday,Subscriber
5.866666667,10,13,Friday,Subscriber
24.76666667,10,13,Friday,Customer
14.31666667,10,13,Friday,Customer
7.5,10,13,Friday,Subscriber
8.416666667,10,13,Friday,Subscriber
24.43333333,10,13,Friday,Customer
27.38333333,10,13,Friday,Customer
8.316666667,10,13,Friday,Subscriber
43.7,10,13,Friday,Customer
5.416666667,10,13,Friday,Subscriber
9.733333333,10,13,Friday,Subscriber
4.083333333,10,13,Friday,Subscriber
9.65,10,13,Friday,Subscriber
30.3,10,13,Friday,Customer
26.98333333,10,12,Friday,Customer
32.31666667,10,12,Friday,Customer
1.75,10,12,Friday,Subscriber
19.2,10,12,Friday,Customer
16.45,10,12,Friday,Subscriber
19.3,10,12,Friday,Customer
1.466666667,10,12,Friday,Customer
14.7,10,12,Friday,Customer
7.183333333,10,12,Friday,Subscriber
8.4,10,12,Friday,Customer
8.666666667,10,12,Friday,Subscriber
6.433333333,10,12,Friday,Subscriber
4.45,10,12,Friday,Subscriber
16.7,10,12,Friday,Customer
21.61666667,10,12,Friday,Customer
23.56666667,10,12,Friday,Subscriber
9.366666667,10,11,Friday,Subscriber
5.416666667,10,11,Friday,Subscriber
6.066666667,10,11,Friday,Subscriber
26.13333333,10,11,Friday,Customer
11.01666667,10,11,Friday,Subscriber
6.1,10,11,Friday,Subscriber
11.91666667,10,11,Friday,Customer
2.316666667,10,11,Friday,Subscriber
3.216666667,10,11,Friday,Subscriber
7.75,10,11,Friday,Subscriber
9.983333333,10,11,Friday,Subscriber
26.91666667,10,11,Friday,Customer
3.366666667,10,11,Friday,Subscriber
25.58333333,10,11,Friday,Subscriber
3.6,10,11,Friday,Subscriber
9.133333333,10,10,Friday,Subscriber
9.783333333,10,10,Friday,Subscriber
33.4,10,10,Friday,Customer
14.26666667,10,10,Friday,Subscriber
4.466666667,10,10,Friday,Subscriber
30.65,10,10,Friday,Customer
9.3,10,10,Friday,Subscriber
30.8,10,9,Friday,Subscriber
2.383333333,10,9,Friday,Subscriber
4.633333333,10,9,Friday,Subscriber
18.11666667,10,9,Friday,Subscriber
11.53333333,10,9,Friday,Subscriber
6.333333333,10,9,Friday,Subscriber
11.61666667,10,9,Friday,Subscriber
3.166666667,10,9,Friday,Subscriber
2.6,10,9,Friday,Subscriber
10.93333333,10,9,Friday,Subscriber
14.4,10,9,Friday,Subscriber
6.1,10,9,Friday,Subscriber
9.4,10,9,Friday,Subscriber
8.116666667,10,9,Friday,Subscriber
5.966666667,10,9,Friday,Subscriber
7.566666667,10,9,Friday,Subscriber
4.616666667,10,8,Friday,Subscriber
9.9,10,8,Friday,Subscriber
4.616666667,10,8,Friday,Subscriber
14.06666667,10,8,Friday,Subscriber
17.31666667,10,8,Friday,Subscriber
7.516666667,10,8,Friday,Subscriber
3.216666667,10,8,Friday,Subscriber
24.66666667,10,8,Friday,Customer
19.38333333,10,8,Friday,Subscriber
9.833333333,10,8,Friday,Subscriber
20.9,10,8,Friday,Subscriber
14.16666667,10,8,Friday,Subscriber
3.1,10,8,Friday,Subscriber
7.9,10,8,Friday,Subscriber
4.8,10,8,Friday,Subscriber
8.716666667,10,8,Friday,Subscriber
36.21666667,10,8,Friday,Subscriber
15.21666667,10,8,Friday,Subscriber
11.73333333,10,8,Friday,Subscriber
22.4,10,7,Friday,Subscriber
7.15,10,7,Friday,Subscriber
13.41666667,10,7,Friday,Subscriber
5.95,10,7,Friday,Subscriber
16.21666667,10,7,Friday,Subscriber
4.933333333,10,7,Friday,Subscriber
9.533333333,10,7,Friday,Subscriber
14.46666667,10,7,Friday,Subscriber
11.1,10,7,Friday,Subscriber
15.63333333,10,7,Friday,Subscriber
19.35,10,7,Friday,Subscriber
18.76666667,10,7,Friday,Subscriber
7.8,10,7,Friday,Subscriber
1.983333333,10,7,Friday,Subscriber
2.683333333,10,7,Friday,Subscriber
6.1,10,7,Friday,Subscriber
9.216666667,10,7,Friday,Subscriber
7.45,10,7,Friday,Subscriber
7.366666667,10,7,Friday,Subscriber
3.55,10,7,Friday,Subscriber
19.58333333,10,7,Friday,Subscriber
3.9,10,6,Friday,Subscriber
17.81666667,10,6,Friday,Subscriber
3.633333333,10,6,Friday,Subscriber
10.13333333,10,6,Friday,Subscriber
9.466666667,10,6,Friday,Subscriber
8.716666667,10,6,Friday,Subscriber
7.783333333,10,6,Friday,Subscriber
5.366666667,10,6,Friday,Subscriber
5.266666667,10,6,Friday,Subscriber
9.966666667,10,6,Friday,Subscriber
9.066666667,10,6,Friday,Subscriber
16.76666667,10,5,Friday,Subscriber
9.466666667,10,2,Friday,Subscriber
23.75,10,1,Friday,Customer
84.3,10,23,Thursday,Customer
3.166666667,10,23,Thursday,Subscriber
7.3,10,22,Thursday,Subscriber
3.1,10,22,Thursday,Subscriber
3.8,10,22,Thursday,Subscriber
16.41666667,10,22,Thursday,Subscriber
9.666666667,10,22,Thursday,Subscriber
10.05,10,22,Thursday,Subscriber
20.6,10,21,Thursday,Subscriber
7.966666667,10,21,Thursday,Subscriber
8.433333333,10,21,Thursday,Subscriber
7.316666667,10,21,Thursday,Subscriber
29.36666667,10,21,Thursday,Subscriber
19.08333333,10,21,Thursday,Subscriber
5.766666667,10,21,Thursday,Subscriber
5.95,10,20,Thursday,Subscriber
6.55,10,20,Thursday,Subscriber
4.266666667,10,20,Thursday,Subscriber
4.866666667,10,20,Thursday,Subscriber
2.833333333,10,20,Thursday,Subscriber
11.26666667,10,20,Thursday,Subscriber
5.116666667,10,20,Thursday,Subscriber
15.11666667,10,20,Thursday,Subscriber
3.866666667,10,20,Thursday,Subscriber
2.333333333,10,19,Thursday,Subscriber
13.65,10,19,Thursday,Subscriber
4.85,10,19,Thursday,Subscriber
27.21666667,10,19,Thursday,Subscriber
10.88333333,10,19,Thursday,Subscriber
4.083333333,10,19,Thursday,Subscriber
20.35,10,19,Thursday,Subscriber
14.4,10,19,Thursday,Subscriber
18.86666667,10,19,Thursday,Subscriber
3.616666667,10,19,Thursday,Subscriber
23.63333333,10,19,Thursday,Subscriber
13.63333333,10,19,Thursday,Subscriber
8.45,10,19,Thursday,Subscriber
3.666666667,10,19,Thursday,Subscriber
11.06666667,10,18,Thursday,Subscriber
7.516666667,10,18,Thursday,Subscriber
5.233333333,10,18,Thursday,Subscriber
7.983333333,10,18,Thursday,Subscriber
5.6,10,18,Thursday,Subscriber
9.216666667,10,18,Thursday,Subscriber
4.8,10,18,Thursday,Subscriber
3.133333333,10,18,Thursday,Subscriber
7.966666667,10,18,Thursday,Subscriber
10.11666667,10,18,Thursday,Subscriber
33.38333333,10,18,Thursday,Customer
12.25,10,18,Thursday,Subscriber
5.9,10,18,Thursday,Subscriber
8,10,18,Thursday,Subscriber
6.783333333,10,18,Thursday,Subscriber
11.75,10,18,Thursday,Subscriber
5.433333333,10,18,Thursday,Subscriber
9.6,10,18,Thursday,Subscriber
6.65,10,18,Thursday,Subscriber
17.16666667,10,18,Thursday,Subscriber
8.133333333,10,18,Thursday,Subscriber
25.98333333,10,18,Thursday,Subscriber
10.5,10,17,Thursday,Subscriber
8.216666667,10,17,Thursday,Subscriber
11.86666667,10,17,Thursday,Subscriber
5.05,10,17,Thursday,Subscriber
9.083333333,10,17,Thursday,Subscriber
8.833333333,10,17,Thursday,Subscriber
2.966666667,10,17,Thursday,Subscriber
3.033333333,10,17,Thursday,Subscriber
17.55,10,17,Thursday,Subscriber
9.7,10,17,Thursday,Subscriber
8.65,10,17,Thursday,Subscriber
11.85,10,17,Thursday,Subscriber
2.5,10,17,Thursday,Subscriber
6.016666667,10,17,Thursday,Subscriber
25.25,10,17,Thursday,Subscriber
7.65,10,17,Thursday,Subscriber
6.533333333,10,17,Thursday,Subscriber
8.916666667,10,17,Thursday,Subscriber
4.15,10,17,Thursday,Subscriber
16.51666667,10,17,Thursday,Subscriber
22.41666667,10,17,Thursday,Subscriber
6.9,10,17,Thursday,Subscriber
2.333333333,10,17,Thursday,Subscriber
12.6,10,17,Thursday,Subscriber
23.8,10,17,Thursday,Subscriber
15.35,10,17,Thursday,Subscriber
4.566666667,10,17,Thursday,Subscriber
8.083333333,10,17,Thursday,Subscriber
30.65,10,17,Thursday,Subscriber
17.9,10,17,Thursday,Subscriber
6.833333333,10,17,Thursday,Customer
10.58333333,10,17,Thursday,Subscriber
13.71666667,10,17,Thursday,Subscriber
6.983333333,10,17,Thursday,Subscriber
15.68333333,10,17,Thursday,Subscriber
11.63333333,10,17,Thursday,Subscriber
6.85,10,17,Thursday,Subscriber
5.6,10,17,Thursday,Subscriber
12.26666667,10,17,Thursday,Subscriber
3.866666667,10,17,Thursday,Subscriber
7.833333333,10,17,Thursday,Subscriber
10.73333333,10,17,Thursday,Subscriber
17.53333333,10,16,Thursday,Subscriber
4.683333333,10,16,Thursday,Subscriber
5.183333333,10,16,Thursday,Subscriber
22.53333333,10,16,Thursday,Customer
5.583333333,10,16,Thursday,Subscriber
4.366666667,10,16,Thursday,Subscriber
17.26666667,10,16,Thursday,Subscriber
64.38333333,10,16,Thursday,Customer
5.816666667,10,16,Thursday,Subscriber
15.88333333,10,16,Thursday,Subscriber
8.466666667,10,16,Thursday,Subscriber
6.116666667,10,16,Thursday,Subscriber
21.36666667,10,16,Thursday,Customer
8.083333333,10,16,Thursday,Subscriber
18.11666667,10,16,Thursday,Subscriber
5.783333333,10,16,Thursday,Subscriber
9.583333333,10,16,Thursday,Subscriber
9.666666667,10,16,Thursday,Subscriber
4.316666667,10,16,Thursday,Subscriber
5.8,10,15,Thursday,Subscriber
6.133333333,10,15,Thursday,Customer
25.56666667,10,15,Thursday,Customer
19.5,10,15,Thursday,Subscriber
8.483333333,10,15,Thursday,Subscriber
4.566666667,10,15,Thursday,Subscriber
3.15,10,15,Thursday,Subscriber
28.7,10,15,Thursday,Customer
16.03333333,10,15,Thursday,Customer
6.133333333,10,15,Thursday,Subscriber
12.21666667,10,15,Thursday,Subscriber
6.5,10,15,Thursday,Subscriber
5.15,10,15,Thursday,Subscriber
3.483333333,10,15,Thursday,Subscriber
20.2,10,15,Thursday,Subscriber
23.05,10,15,Thursday,Customer
10.08333333,10,15,Thursday,Subscriber
20.58333333,10,14,Thursday,Customer
